alert_id,entity_type,entity_id,event_time,trigger_source,model_score,alert_priority,review_outcome,recovery_amount
82326,transaction,21548,2025-03-13 04:45:49,anomaly_detector,0.5841,medium,investigated,0.0
82327,transaction,21556,2025-02-28 16:56:13,rule_engine,0.1482,low,pending,0.0
82328,transaction,21558,2025-03-20 10:33:01,rule_engine,0.6099,medium,auto_closed,0.0
82329,transaction,21568,2025-01-15 08:57:00,ml_model,0.5564,medium,investigated,107.05
82330,transaction,21571,2025-01-03 19:31:45,ml_model,0.3176,low,investigated,0.0
82331,transaction,21583,2025-01-13 00:51:49,ml_model,0.4391,medium,pending,59.26
82332,transaction,21598,2025-01-22 16:12:13,ml_model,0.4464,medium,investigated,64.0
82333,transaction,21620,2025-02-19 18:22:13,anomaly_detector,0.4336,medium,investigated,61.63
82334,transaction,21626,2025-02-08 08:50:39,rule_engine,0.2628,low,auto_closed,0.0
82335,transaction,21631,2025-03-17 13:43:38,rule_engine,0.3719,low,auto_closed,0.0
82336,transaction,21648,2025-01-26 01:52:14,rule_engine,0.5231,medium,investigated,49.59
82337,transaction,21667,2025-01-09 12:05:47,rule_engine,0.7931,high,investigated,63.19
82338,transaction,21671,2025-03-20 18:44:11,rule_engine,0.8024,high,auto_closed,0.0
82339,transaction,21695,2025-01-04 07:08:12,anomaly_detector,0.8527,high,pending,0.0
82340,transaction,21708,2025-02-05 05:37:49,ml_model,0.3701,low,pending,48.6
82341,transaction,21718,2025-02-11 03:54:04,ml_model,0.6401,medium,auto_closed,0.0
82342,transaction,21722,2025-03-22 23:19:44,rule_engine,0.2726,low,pending,0.0
82343,transaction,21725,2025-01-12 10:13:57,rule_engine,0.6637,medium,pending,0.0
82344,transaction,21730,2025-02-15 18:14:53,rule_engine,0.5222,medium,pending,0.0
82345,transaction,21731,2025-02-27 03:03:13,rule_engine,0.4532,medium,pending,60.93
82346,transaction,21737,2025-01-28 19:28:03,rule_engine,0.3888,low,pending,0.0
82347,transaction,21738,2025-02-02 15:02:32,rule_engine,0.1122,low,investigated,0.0
82348,transaction,21740,2025-02-12 13:23:15,rule_engine,0.2906,low,pending,0.0
82349,transaction,21772,2025-03-22 22:23:36,rule_engine,0.3619,low,auto_closed,0.0
82350,transaction,21779,2025-03-20 16:51:46,ml_model,0.1521,low,auto_closed,0.0
82351,transaction,21780,2025-03-28 14:12:31,ml_model,0.2325,low,auto_closed,0.0
82352,transaction,21794,2025-03-22 10:26:35,rule_engine,0.5476,medium,investigated,0.0
82353,transaction,21806,2025-03-02 07:30:01,ml_model,0.3629,low,pending,36.02
82354,transaction,21829,2025-02-15 21:31:52,ml_model,0.6511,medium,investigated,64.58
82355,transaction,21846,2025-01-24 05:18:25,ml_model,0.5876,medium,auto_closed,58.96
82356,transaction,21847,2025-01-25 07:22:30,rule_engine,0.3819,low,pending,0.0
82357,transaction,21854,2025-03-28 07:01:26,rule_engine,0.3406,low,auto_closed,0.0
82358,transaction,21861,2025-02-27 23:57:04,ml_model,0.0674,low,pending,0.0
82359,transaction,21862,2025-03-14 06:48:31,ml_model,0.9273,high,investigated,66.69
82360,transaction,21882,2025-03-15 06:30:46,ml_model,0.7038,high,auto_closed,0.0
82361,transaction,21888,2025-01-10 04:28:00,rule_engine,0.6791,medium,investigated,212.2
82362,transaction,21892,2025-02-14 18:37:01,rule_engine,0.1772,low,pending,0.0
82363,transaction,21898,2025-02-06 07:39:57,anomaly_detector,0.2789,low,investigated,0.0
82364,transaction,21900,2025-02-18 10:49:46,rule_engine,0.5476,medium,investigated,51.76
82365,transaction,21905,2025-01-22 18:36:52,ml_model,0.7894,high,auto_closed,0.0
82366,transaction,21908,2025-02-09 12:32:53,ml_model,0.925,high,investigated,85.06
82367,transaction,21916,2025-03-18 03:39:34,anomaly_detector,0.1532,low,auto_closed,0.0
82368,transaction,21939,2025-02-20 17:16:44,ml_model,0.8451,high,investigated,186.28
82369,transaction,21971,2025-01-14 15:05:35,anomaly_detector,0.2824,low,investigated,0.0
82370,transaction,21977,2025-03-01 20:29:31,anomaly_detector,0.4173,medium,investigated,0.0
82371,transaction,21985,2025-03-09 19:36:46,anomaly_detector,0.7777,high,investigated,59.51
82372,transaction,21986,2025-03-15 19:09:48,rule_engine,0.456,medium,investigated,41.88
82373,transaction,22005,2025-02-28 14:02:26,rule_engine,0.6823,medium,pending,0.0
82374,transaction,22007,2025-02-09 09:16:29,ml_model,0.3292,low,investigated,94.0
82375,transaction,22009,2025-03-02 05:55:40,anomaly_detector,0.7167,high,auto_closed,0.0
82376,transaction,22017,2025-01-01 17:38:16,rule_engine,0.6385,medium,investigated,0.0
82377,transaction,22038,2025-01-03 06:53:49,rule_engine,0.5088,medium,pending,0.0
82378,transaction,22042,2025-02-13 07:00:04,ml_model,0.1027,low,auto_closed,0.0
82379,transaction,22048,2025-01-01 21:36:32,rule_engine,0.4492,medium,pending,0.0
82380,transaction,22056,2025-03-11 20:16:26,rule_engine,0.2895,low,pending,0.0
82381,transaction,22067,2025-03-08 20:38:09,rule_engine,0.0232,low,auto_closed,0.0
82382,transaction,22069,2025-01-02 03:19:18,rule_engine,0.1892,low,pending,0.0
82383,transaction,22073,2025-01-31 05:10:26,ml_model,0.2203,low,auto_closed,0.0
82384,transaction,22079,2025-03-05 17:03:43,rule_engine,0.3762,low,investigated,33.25
82385,transaction,22086,2025-01-18 09:29:08,anomaly_detector,0.6851,medium,auto_closed,0.0
82386,transaction,22088,2025-01-24 08:11:24,rule_engine,0.3299,low,investigated,0.0
82387,transaction,22089,2025-02-20 21:46:29,ml_model,0.4009,medium,pending,0.0
82388,transaction,22095,2025-02-06 10:17:01,anomaly_detector,0.1669,low,pending,0.0
82389,transaction,22099,2025-03-02 03:25:45,rule_engine,0.1773,low,investigated,0.0
82390,transaction,22126,2025-01-30 19:47:22,anomaly_detector,1.0,high,auto_closed,31.87
82391,transaction,22137,2025-03-22 18:38:39,rule_engine,0.2249,low,auto_closed,0.0
82392,transaction,22156,2025-01-27 10:58:34,anomaly_detector,0.5962,medium,investigated,63.34
82393,transaction,22185,2025-01-09 09:06:59,rule_engine,0.3826,low,pending,0.0
82394,transaction,22187,2025-01-29 08:30:38,rule_engine,0.9032,high,pending,149.4
82395,transaction,22194,2025-01-09 01:32:33,rule_engine,0.5587,medium,investigated,99.77
82396,transaction,22202,2025-02-25 10:50:38,ml_model,0.9097,high,pending,0.0
82397,transaction,22203,2025-03-18 18:37:05,ml_model,0.551,medium,investigated,112.91
82398,transaction,22211,2025-03-24 12:07:58,rule_engine,0.1905,low,investigated,0.0
82399,transaction,22222,2025-02-02 05:14:44,rule_engine,0.7174,high,investigated,0.0
82400,transaction,22226,2025-03-31 10:21:54,anomaly_detector,0.5725,medium,auto_closed,0.0
82401,transaction,22227,2025-01-04 11:39:40,rule_engine,0.257,low,investigated,0.0
82402,transaction,22229,2025-01-23 01:23:11,rule_engine,0.297,low,auto_closed,0.0
82403,transaction,22246,2025-02-14 21:12:40,rule_engine,0.3061,low,pending,0.0
82404,transaction,22256,2025-01-01 12:38:10,rule_engine,0.9036,high,pending,0.0
82405,transaction,22260,2025-03-20 09:41:17,ml_model,0.6157,medium,investigated,49.13
82406,transaction,22263,2025-02-12 14:37:24,ml_model,0.6412,medium,investigated,0.0
82407,transaction,22284,2025-03-04 03:16:49,rule_engine,0.3441,low,investigated,0.0
82408,transaction,22317,2025-01-30 02:04:55,anomaly_detector,0.3836,low,auto_closed,0.0
82409,transaction,22321,2025-03-05 21:52:09,anomaly_detector,0.111,low,auto_closed,0.0
82410,transaction,22340,2025-01-05 16:13:56,anomaly_detector,0.2609,low,pending,0.0
82411,transaction,22345,2025-02-11 04:31:30,ml_model,0.4588,medium,auto_closed,0.0
82412,transaction,22355,2025-01-14 01:32:54,anomaly_detector,0.6626,medium,pending,0.0
82413,transaction,22363,2025-02-14 18:50:51,anomaly_detector,0.4781,medium,pending,0.0
82414,transaction,22384,2025-03-05 11:16:49,ml_model,0.327,low,investigated,193.37
82415,transaction,22419,2025-02-15 20:44:09,rule_engine,0.8247,high,auto_closed,0.0
82416,transaction,22422,2025-03-23 11:16:17,anomaly_detector,0.586,medium,investigated,182.21
82417,transaction,22429,2025-02-22 00:46:49,anomaly_detector,0.3224,low,pending,0.0
82418,transaction,22430,2025-02-25 08:26:29,rule_engine,0.4742,medium,investigated,57.92
82419,transaction,22437,2025-03-10 22:12:43,rule_engine,0.3564,low,investigated,0.0
82420,transaction,22440,2025-01-11 15:46:30,anomaly_detector,0.4225,medium,auto_closed,0.0
82421,transaction,22444,2025-02-17 21:35:37,rule_engine,0.2122,low,pending,0.0
82422,transaction,22460,2025-03-24 04:42:04,ml_model,0.4717,medium,investigated,0.0
82423,transaction,22462,2025-02-05 08:09:32,rule_engine,0.3869,low,investigated,0.0
82424,transaction,22466,2025-01-31 10:57:23,ml_model,0.6122,medium,auto_closed,27.76
82425,transaction,22469,2025-03-07 22:21:32,anomaly_detector,0.1844,low,auto_closed,0.0
82426,transaction,22479,2025-03-27 23:38:36,anomaly_detector,0.6419,medium,pending,0.0
82427,transaction,22481,2025-02-06 09:23:10,ml_model,0.5346,medium,auto_closed,0.0
82428,transaction,22484,2025-03-06 00:35:14,anomaly_detector,0.6281,medium,investigated,50.19
82429,transaction,22486,2025-03-13 04:39:57,anomaly_detector,0.6564,medium,pending,0.0
82430,transaction,22509,2025-02-13 13:47:29,rule_engine,0.4991,medium,auto_closed,0.0
82431,transaction,22510,2025-03-06 23:59:05,anomaly_detector,0.431,medium,auto_closed,0.0
82432,transaction,22532,2025-01-05 08:38:56,ml_model,0.1515,low,pending,0.0
82433,transaction,22551,2025-01-20 03:40:16,rule_engine,0.5181,medium,pending,0.0
82434,transaction,22566,2025-03-21 02:07:57,ml_model,0.0753,low,auto_closed,0.0
82435,transaction,22589,2025-02-22 23:34:19,ml_model,0.2186,low,investigated,0.0
82436,transaction,22590,2025-02-23 07:32:14,ml_model,0.4753,medium,pending,0.0
82437,transaction,22600,2025-01-12 18:32:13,rule_engine,0.1266,low,pending,0.0
82438,transaction,22617,2025-02-18 15:40:28,anomaly_detector,0.8664,high,investigated,56.45
82439,transaction,22622,2025-03-28 22:32:58,rule_engine,0.0706,low,auto_closed,0.0
82440,transaction,22632,2025-01-01 04:52:31,rule_engine,0.2714,low,pending,0.0
82441,transaction,22639,2025-03-16 03:27:35,ml_model,0.9239,high,investigated,94.22
82442,transaction,22644,2025-02-09 01:22:03,ml_model,0.0821,low,auto_closed,0.0
82443,transaction,22650,2025-01-09 00:04:15,rule_engine,0.3253,low,pending,0.0
82444,transaction,22651,2025-01-12 14:52:55,rule_engine,0.1396,low,investigated,0.0
82445,transaction,22653,2025-02-27 18:22:04,ml_model,1.0,high,pending,23.52
82446,transaction,22669,2025-03-18 11:54:39,ml_model,0.6651,medium,investigated,243.0
82447,transaction,22682,2025-03-30 00:22:07,anomaly_detector,0.154,low,auto_closed,0.0
82448,transaction,22741,2025-02-27 05:09:54,ml_model,0.944,high,pending,249.42
82449,transaction,22747,2025-03-16 22:56:10,rule_engine,0.6658,medium,investigated,39.04
82450,transaction,22750,2025-01-26 13:06:59,anomaly_detector,0.496,medium,pending,0.0
82451,transaction,22776,2025-02-24 13:15:15,anomaly_detector,0.8674,high,investigated,151.85
82452,transaction,22782,2025-01-09 22:08:26,rule_engine,0.5861,medium,auto_closed,0.0
82453,transaction,22787,2025-02-27 08:03:45,ml_model,0.5535,medium,investigated,55.84
82454,transaction,22811,2025-02-27 03:54:25,ml_model,0.7258,high,investigated,37.23
82455,transaction,22813,2025-03-18 04:24:49,rule_engine,0.1996,low,auto_closed,0.0
82456,transaction,22827,2025-01-26 17:27:04,rule_engine,0.4999,medium,pending,0.0
82457,transaction,22851,2025-02-15 21:19:15,ml_model,0.5031,medium,investigated,154.9
82458,transaction,22860,2025-02-08 00:20:57,anomaly_detector,0.1828,low,pending,0.0
82459,transaction,22864,2025-01-20 22:48:20,anomaly_detector,0.4336,medium,pending,0.0
82460,transaction,22869,2025-01-20 18:59:15,ml_model,0.651,medium,investigated,72.02
82461,transaction,22870,2025-02-05 09:57:44,anomaly_detector,0.7617,high,pending,62.43
82462,transaction,22898,2025-01-09 02:32:04,ml_model,0.432,medium,auto_closed,0.0
82463,transaction,22905,2025-02-23 05:04:29,ml_model,0.6307,medium,pending,0.0
82464,transaction,22908,2025-03-08 22:04:42,rule_engine,0.3018,low,auto_closed,0.0
82465,transaction,22909,2025-03-23 07:51:32,rule_engine,0.2881,low,auto_closed,0.0
82466,transaction,22919,2025-02-18 23:16:56,ml_model,0.3054,low,auto_closed,0.0
82467,transaction,22920,2025-02-27 08:12:56,anomaly_detector,0.6064,medium,investigated,84.8
82468,transaction,22932,2025-03-13 22:18:31,rule_engine,0.6317,medium,pending,0.0
82469,transaction,22958,2025-03-12 15:15:49,rule_engine,0.541,medium,auto_closed,0.0
82470,transaction,22965,2025-02-22 01:05:58,rule_engine,0.306,low,auto_closed,0.0
82471,transaction,22980,2025-03-07 08:25:54,rule_engine,0.4648,medium,pending,0.0
82472,transaction,22987,2025-03-01 03:22:50,ml_model,0.4263,medium,auto_closed,0.0
82473,transaction,22990,2025-02-21 04:33:34,rule_engine,0.845,high,investigated,0.0
82474,transaction,23006,2025-03-17 05:15:00,rule_engine,0.0301,low,pending,0.0
82475,transaction,23029,2025-03-08 11:31:19,ml_model,0.5831,medium,investigated,28.02
82476,transaction,23042,2025-02-05 23:21:16,anomaly_detector,0.0444,low,auto_closed,0.0
82477,transaction,23052,2025-03-03 01:58:40,rule_engine,0.1924,low,auto_closed,0.0
82478,transaction,23062,2025-01-06 13:08:00,anomaly_detector,0.3195,low,auto_closed,0.0
82479,transaction,23065,2025-01-14 02:30:11,rule_engine,0.6573,medium,investigated,0.0
82480,transaction,23072,2025-02-26 04:33:21,rule_engine,0.5019,medium,auto_closed,0.0
82481,transaction,23081,2025-01-21 23:29:54,ml_model,0.4122,medium,investigated,183.94
82482,transaction,23089,2025-02-06 13:22:28,anomaly_detector,0.3358,low,auto_closed,0.0
82483,transaction,23099,2025-02-14 03:41:07,anomaly_detector,0.1082,low,auto_closed,0.0
82484,transaction,23113,2025-02-28 08:53:51,ml_model,0.6074,medium,auto_closed,0.0
82485,transaction,23127,2025-02-17 23:52:41,ml_model,0.5033,medium,investigated,0.0
82486,transaction,23131,2025-03-29 07:46:42,rule_engine,0.0668,low,auto_closed,0.0
82487,transaction,23134,2025-02-08 07:59:38,rule_engine,0.3913,low,investigated,0.0
82488,transaction,23141,2025-01-17 10:21:23,rule_engine,0.1631,low,auto_closed,0.0
82489,transaction,23142,2025-02-09 23:32:42,ml_model,0.2446,low,pending,0.0
82490,transaction,23147,2025-03-01 22:18:24,anomaly_detector,0.6268,medium,investigated,40.55
82491,transaction,23153,2025-01-20 09:07:43,rule_engine,0.4818,medium,investigated,50.55
82492,transaction,23166,2025-02-27 03:40:45,ml_model,0.4418,medium,auto_closed,40.26
82493,transaction,23210,2025-02-15 18:55:44,anomaly_detector,0.7961,high,auto_closed,0.0
82494,transaction,23218,2025-01-25 02:59:31,ml_model,0.5564,medium,auto_closed,0.0
82495,transaction,23220,2025-02-17 22:36:54,rule_engine,1.0,high,investigated,24.88
82496,transaction,23239,2025-02-04 07:54:49,anomaly_detector,0.639,medium,pending,0.0
82497,transaction,23246,2025-03-30 06:15:09,rule_engine,0.1933,low,pending,0.0
82498,transaction,23253,2025-02-22 06:12:56,rule_engine,0.3362,low,investigated,0.0
82499,transaction,23259,2025-01-02 08:58:05,rule_engine,0.2904,low,auto_closed,0.0
82500,transaction,23262,2025-02-03 07:59:16,ml_model,1.0,high,investigated,89.14
82501,transaction,23297,2025-01-01 07:06:57,anomaly_detector,0.7901,high,auto_closed,0.0
82502,transaction,23299,2025-02-23 16:52:42,anomaly_detector,0.4292,medium,investigated,20.14
82503,transaction,23300,2025-03-06 17:39:02,rule_engine,0.2169,low,pending,0.0
82504,transaction,23317,2025-02-22 19:21:02,rule_engine,0.7581,high,investigated,98.0
82505,transaction,23318,2025-03-04 01:55:52,rule_engine,0.7838,high,investigated,61.09
82506,transaction,23320,2025-03-12 00:07:35,rule_engine,0.209,low,pending,0.0
82507,transaction,23335,2025-03-09 09:45:23,ml_model,0.3781,low,pending,0.0
82508,transaction,23336,2025-03-20 07:20:42,ml_model,0.6606,medium,pending,0.0
82509,transaction,23345,2025-01-15 18:36:36,anomaly_detector,0.0625,low,auto_closed,0.0
82510,transaction,23381,2025-01-16 23:05:00,ml_model,0.5086,medium,investigated,58.29
82511,transaction,23386,2025-02-09 22:02:27,rule_engine,0.571,medium,auto_closed,0.0
82512,transaction,23390,2025-01-09 09:56:41,rule_engine,0.5347,medium,auto_closed,0.0
82513,transaction,23391,2025-01-17 14:01:22,rule_engine,0.2732,low,auto_closed,0.0
82514,transaction,23400,2025-02-27 11:44:59,rule_engine,0.7407,high,auto_closed,48.02
82515,transaction,23415,2025-01-21 14:21:17,rule_engine,0.2316,low,auto_closed,0.0
82516,transaction,23428,2025-01-07 20:16:46,ml_model,0.4896,medium,investigated,22.37
82517,transaction,23431,2025-02-13 05:06:34,rule_engine,0.6438,medium,pending,0.0
82518,transaction,23458,2025-01-29 21:50:26,ml_model,0.5578,medium,pending,0.0
82519,transaction,23466,2025-02-01 01:17:09,rule_engine,0.375,low,auto_closed,0.0
82520,transaction,23479,2025-02-19 22:32:57,ml_model,0.2879,low,pending,0.0
82521,transaction,23482,2025-01-09 15:31:25,rule_engine,0.5062,medium,investigated,58.52
82522,transaction,23495,2025-03-28 06:10:07,anomaly_detector,0.7425,high,pending,0.0
82523,transaction,23521,2025-02-09 20:11:14,rule_engine,0.2265,low,pending,0.0
82524,transaction,23522,2025-02-25 03:34:35,rule_engine,0.5583,medium,auto_closed,0.0
82525,transaction,23524,2025-03-06 11:27:16,anomaly_detector,0.7379,high,pending,0.0
82526,transaction,23532,2025-01-21 19:30:49,rule_engine,0.8454,high,investigated,86.94
82527,transaction,23561,2025-02-19 20:01:43,ml_model,0.4505,medium,auto_closed,0.0
82528,transaction,23575,2025-02-18 06:38:29,ml_model,0.4923,medium,pending,0.0
82529,transaction,23596,2025-01-05 09:13:02,rule_engine,1.0,high,pending,194.91
82530,transaction,23597,2025-01-15 00:56:05,ml_model,0.4053,medium,auto_closed,0.0
82531,transaction,23611,2025-01-01 18:30:28,ml_model,0.1401,low,auto_closed,0.0
82532,transaction,23615,2025-02-02 10:00:27,rule_engine,0.5222,medium,auto_closed,0.0
82533,transaction,23632,2025-02-18 01:51:19,rule_engine,0.5248,medium,investigated,140.76
82534,transaction,23645,2025-02-23 20:40:26,anomaly_detector,0.2589,low,pending,0.0
82535,transaction,23659,2025-01-06 12:18:27,rule_engine,0.7358,high,auto_closed,0.0
82536,transaction,23660,2025-01-11 18:44:11,rule_engine,0.2776,low,auto_closed,0.0
82537,transaction,23664,2025-03-23 15:53:11,anomaly_detector,0.6464,medium,investigated,47.53
82538,transaction,23679,2025-01-31 07:12:33,ml_model,0.647,medium,investigated,205.45
82539,transaction,23683,2025-03-30 04:49:48,anomaly_detector,0.5321,medium,investigated,0.0
82540,transaction,23685,2025-01-04 03:02:54,ml_model,0.4656,medium,auto_closed,0.0
82541,transaction,23687,2025-01-29 20:56:55,anomaly_detector,0.0943,low,investigated,0.0
82542,transaction,23708,2025-01-14 03:14:11,rule_engine,0.9523,high,auto_closed,55.53
82543,transaction,23717,2025-02-08 13:17:08,rule_engine,0.6954,medium,pending,91.65
82544,transaction,23719,2025-02-18 10:09:53,rule_engine,0.3065,low,auto_closed,0.0
82545,transaction,23727,2025-03-03 08:59:48,rule_engine,0.5857,medium,auto_closed,0.0
82546,transaction,23729,2025-03-19 14:35:34,ml_model,0.7595,high,investigated,274.92
82547,transaction,23732,2025-02-03 08:03:52,anomaly_detector,0.4133,medium,investigated,94.18
82548,transaction,23733,2025-02-09 04:34:36,anomaly_detector,0.813,high,investigated,214.25
